Contig	220804_BK_C1_DNA_brine_C.sorted RPKM	220804_BK_C1_DNA_brine_C.sorted Covered Fraction	220805_BK_F1_DNA_brine.sorted RPKM	220805_BK_F1_DNA_brine.sorted Covered Fraction	220805_BK_F3_DNA_brine_C.sorted RPKM	220805_BK_F3_DNA_brine_C.sorted Covered Fraction	220805_MW_S1_DNA_Brine.sorted RPKM	220805_MW_S1_DNA_Brine.sorted Covered Fraction	220805_MW_S2_DNA_Brine_B.sorted RPKM	220805_MW_S2_DNA_Brine_B.sorted Covered Fraction	220805_MW_S3_DNA_Brine.sorted RPKM	220805_MW_S3_DNA_Brine.sorted Covered Fraction	220805_MW_S4_DNA_Brine.sorted RPKM	220805_MW_S4_DNA_Brine.sorted Covered Fraction	220806_BK_F5_DNA_brine_A.sorted RPKM	220806_BK_F5_DNA_brine_A.sorted Covered Fraction	220806_BK_F6D_DNA_brine.sorted RPKM	220806_BK_F6D_DNA_brine.sorted Covered Fraction	220806_BK_F6E_DNA_brine.sorted RPKM	220806_BK_F6E_DNA_brine.sorted Covered Fraction	220806_MW_S5_DNA_Brine_A.sorted RPKM	220806_MW_S5_DNA_Brine_A.sorted Covered Fraction	220806_MW_S6_DNA_Brine.sorted RPKM	220806_MW_S6_DNA_Brine.sorted Covered Fraction	220807_BK_F8_DNA_brine_C.sorted RPKM	220807_BK_F8_DNA_brine_C.sorted Covered Fraction	220807_MW_S7_DNA_Brine_B.sorted RPKM	220807_MW_S7_DNA_Brine_B.sorted Covered Fraction	220807_MW_S8_DNA_Brine_A.sorted RPKM	220807_MW_S8_DNA_Brine_A.sorted Covered Fraction	220808_BK_F10_DNA_brine_B.sorted RPKM	220808_BK_F10_DNA_brine_B.sorted Covered Fraction	220808_BK_F11_DNA_brine_A.sorted RPKM	220808_BK_F11_DNA_brine_A.sorted Covered Fraction	220808_BK_F12_DNA_brine_C.sorted RPKM	220808_BK_F12_DNA_brine_C.sorted Covered Fraction	220808_BK_F13_DNA_brine_C.sorted RPKM	220808_BK_F13_DNA_brine_C.sorted Covered Fraction	220808_BK_F14_DNA_brine_C.sorted RPKM	220808_BK_F14_DNA_brine_C.sorted Covered Fraction	220808_BK_F15_DNA_brine_B.sorted RPKM	220808_BK_F15_DNA_brine_B.sorted Covered Fraction	220808_BK_F9_DNA_brine_A.sorted RPKM	220808_BK_F9_DNA_brine_A.sorted Covered Fraction	220809_MW_F8_DNA_BrineA_A.sorted RPKM	220809_MW_F8_DNA_BrineA_A.sorted Covered Fraction	220809_MW_F8_DNA_BrineB_A.sorted RPKM	220809_MW_F8_DNA_BrineB_A.sorted Covered Fraction	220809_MW_S9_DNA_BrineA_A.sorted RPKM	220809_MW_S9_DNA_BrineA_A.sorted Covered Fraction	220809_MW_S9_DNA_BrineB_A.sorted RPKM	220809_MW_S9_DNA_BrineB_A.sorted Covered Fraction	220809_MW_S9_DNA_BrineC_A.sorted RPKM	220809_MW_S9_DNA_BrineC_A.sorted Covered Fraction	220811_JW_F17_DNA_Brine_A.sorted RPKM	220811_JW_F17_DNA_Brine_A.sorted Covered Fraction	220811_JW_F18_DNA_Brine_B.sorted RPKM	220811_JW_F18_DNA_Brine_B.sorted Covered Fraction	220811_JW_F19_DNA_Brine_A.sorted RPKM	220811_JW_F19_DNA_Brine_A.sorted Covered Fraction	220811_JW_F20_DNA_Brine_A.sorted RPKM	220811_JW_F20_DNA_Brine_A.sorted Covered Fraction	220811_JW_F21_DNA_Brine.sorted RPKM	220811_JW_F21_DNA_Brine.sorted Covered Fraction	220811_MW_F13_DNA_Brine_B.sorted RPKM	220811_MW_F13_DNA_Brine_B.sorted Covered Fraction	220811_MW_F14_DNA_Brine_C.sorted RPKM	220811_MW_F14_DNA_Brine_C.sorted Covered Fraction	220812_MW_F10_DNA_Brine_B.sorted RPKM	220812_MW_F10_DNA_Brine_B.sorted Covered Fraction	220812_MW_F11_DNA_Brine_A.sorted RPKM	220812_MW_F11_DNA_Brine_A.sorted Covered Fraction	220812_MW_F12_DNA_Brine_B.sorted RPKM	220812_MW_F12_DNA_Brine_B.sorted Covered Fraction	220812_MW_F9_DNA_Brine.sorted RPKM	220812_MW_F9_DNA_Brine.sorted Covered Fraction	220813_JW_F23_DNA_Brine_A.sorted RPKM	220813_JW_F23_DNA_Brine_A.sorted Covered Fraction	220813_JW_F25_DNA_Brine_A.sorted RPKM	220813_JW_F25_DNA_Brine_A.sorted Covered Fraction	220813_LF_F9_DNA_Brine.sorted RPKM	220813_LF_F9_DNA_Brine.sorted Covered Fraction	220814_MW_F9_DNA_Brine_C.sorted RPKM	220814_MW_F9_DNA_Brine_C.sorted Covered Fraction	220815_LF_B1_DNA_brine_A.sorted RPKM	220815_LF_B1_DNA_brine_A.sorted Covered Fraction	220815_LF_B2_DNA_brine_B.sorted RPKM	220815_LF_B2_DNA_brine_B.sorted Covered Fraction	220815_LF_B3_DNA_brine_A.sorted RPKM	220815_LF_B3_DNA_brine_A.sorted Covered Fraction	220816_LF_B4_DNA_brine_C.sorted RPKM	220816_LF_B4_DNA_brine_C.sorted Covered Fraction	220816_LF_B5_DNA_brine_C.sorted RPKM	220816_LF_B5_DNA_brine_C.sorted Covered Fraction	220816_LF_B6_DNA_brine_A.sorted RPKM	220816_LF_B6_DNA_brine_A.sorted Covered Fraction	220816_LF_B7_DNA_brine_B.sorted RPKM	220816_LF_B7_DNA_brine_B.sorted Covered Fraction	220817_LF_B8_DNA_brine_C.sorted RPKM	220817_LF_B8_DNA_brine_C.sorted Covered Fraction	240111_N1_DNA_S12_L002.sorted RPKM	240111_N1_DNA_S12_L002.sorted Covered Fraction	240111_N1_DNA_S1_L001.sorted RPKM	240111_N1_DNA_S1_L001.sorted Covered Fraction	240111_N3B_DNA_S4_L001.sorted RPKM	240111_N3B_DNA_S4_L001.sorted Covered Fraction	240111_N3_DNA_S14_L002.sorted RPKM	240111_N3_DNA_S14_L002.sorted Covered Fraction	240111_N3_DNA_S3_L001.sorted RPKM	240111_N3_DNA_S3_L001.sorted Covered Fraction	240113_N4_DNA_S6_L001.sorted RPKM	240113_N4_DNA_S6_L001.sorted Covered Fraction	240113_N5_DNA_S7_L001.sorted RPKM	240113_N5_DNA_S7_L001.sorted Covered Fraction	240114_N7B_DNA_S20_L002.sorted RPKM	240114_N7B_DNA_S20_L002.sorted Covered Fraction	240114_N7B_DNA_S9_L001.sorted RPKM	240114_N7B_DNA_S9_L001.sorted Covered Fraction	240114_N9_DNA_S11_L001.sorted RPKM	240114_N9_DNA_S11_L001.sorted Covered Fraction	240114_N9_DNA_S22_L002.sorted RPKM	240114_N9_DNA_S22_L002.sorted Covered Fraction	240115_N10_DNA_S12_L001.sorted RPKM	240115_N10_DNA_S12_L001.sorted Covered Fraction	240115_N10_DNA_S23_L002.sorted RPKM	240115_N10_DNA_S23_L002.sorted Covered Fraction	240116_N11_DNA_S13_L001.sorted RPKM	240116_N11_DNA_S13_L001.sorted Covered Fraction	240116_N12_DNA_S14_L001.sorted RPKM	240116_N12_DNA_S14_L001.sorted Covered Fraction	240116_N13_DNA_S15_L001.sorted RPKM	240116_N13_DNA_S15_L001.sorted Covered Fraction	240117_N15_DNA_S17_L001.sorted RPKM	240117_N15_DNA_S17_L001.sorted Covered Fraction	240117_N15_DNA_S28_L002.sorted RPKM	240117_N15_DNA_S28_L002.sorted Covered Fraction	240120_N3C_DNA_S5_L001.sorted RPKM	240120_N3C_DNA_S5_L001.sorted Covered Fraction
WATL22_220804_BK_C1_DNA_brine_C_contigs_plasmid.fna|NODE_538_length_9462_cov_8.455087	126.786575	0.9969351	0	0	0	0	0.42251545	0.039315157	5.537845	0.35404778	0.13266774	0.015958572	0	0	2.1739733	0.047875714	0.33564425	0.031917144	0.06343598	0.031811457	0	0	0	0	0	0	0.9214356	0.060980767	0	0	0	0	0.42211407	0.18114564	2.4010396	0.37074614	0.10184953	0.0022194039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7871883	0.023356585	0	0	0	0	0.03454003	0.0071866415	0.026881121	0.0029592053	0	0	0	0	0	0	0.22049809	0.021876981	0.4784939	0.029697739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1150379	0.0024307757	0	0	0.0706128	0.03170577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0775056	0.3014162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220804_BK_C1_DNA_brine_C_contigs_plasmid.fna|NODE_551_length_9339_cov_10.330892	117.18607	0.99293286	0.15670125	0.03276582	0.09141453	0.034050755	2.0180924	0.24370918	239.95877	0.99646646	0.2688301	0.01392012	0	0	0.7342019	0.025484527	0.76514596	0.06317593	0.06427147	0.016168755	0	0	0	0	0.9465339	0.08352072	0.5601429	0.02730485	0	0	15.189484	0.7702109	0.31362727	0.08298533	40.544376	0.97462255	0.36116835	0.04368776	0	0	0	0	7.7954574	0.49266517	0.58655864	0.06467502	0.1495463	0.016168755	0	0	0	0	0.15129845	0.008673306	0	0	0	0	0.040595103	0.016168755	0.017497472	0.016168755	0.16341098	0.029232252	0.18059196	0.016168755	0	0	0	0	0.18616848	0.04582932	29.73415	0.5545562	0	0	0	0	0	0	0.10736047	0.016168755	0.026332013	0.016168755	0	0	0.1289397	0.01392012	0	0	0	0	0.071542814	0.00792376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8922157	0.88938856	0	0	0	0	4.6770625	0.010707784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220804_BK_C1_DNA_brine_C_contigs_plasmid.fna|NODE_559_length_9322_cov_7.905795	114.833664	0.9979618	0	0	0	0	0.42886087	0.101265825	3.7909157	0.23814632	0	0	0	0	2.9421635	0.062003862	26.31792	0.82192665	0	0	0	0	0	0	0	0	21.511301	0.48573267	0	0	0	0	0	0	0.07385148	0.017700065	14.731527	0.8030466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.865144	0.34531218	0	0	0	0	0	0	1.2951467	0.043981977	1.6896936	0.3199957	0	0	0	0	0	0	0	0	13.522473	0.3483158	0	0	23.936943	0.9516198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009387879	0.008474576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220804_BK_C1_DNA_brine_C_contigs_plasmid.fna|NODE_564_length_9258_cov_12.142236	175.9605	0.99859583	0	0	0	0	0	0	1.316249	0.08003888	0	0	0	0	0.37031278	0.0052927197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01765056	0.0054007345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220804_BK_C1_DNA_brine_C_contigs_plasmid.fna|NODE_664_length_8659_cov_11.950256	159.81622	1	0	0	0	0	0.2638273	0.034877006	0.56292105	0.018708859	0.28994158	0.02829426	0	0	0	0	0	0	0	0	0	0	0	0	0.27841803	0.017438503	0.20137715	0.0023097356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19939074	0.02113408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029373966	0.017438503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0050533437	0.017438503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220804_BK_C1_DNA_brine_C_contigs_plasmid.fna|NODE_685_length_8547_cov_11.708549	167.64801	0.998011	0	0	0	0	0	0	17.8218	0.6775477	0.1468705	0.017667018	0	0	0.8022361	0.012987013	0	0	0	0	0	0	0	0	0.18804428	0.01017901	0.408032	0.0150930155	0	0	0.30176368	0.066222064	0.24922854	0.035334036	3.383015	0.5110565	0.6201418	0.027144028	0	0	0	0	0.06733452	0.017667018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3946527	0.0064350064	0	0	0	0	0	0	6.1800566	0.3116883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25470662	0.018018018	0	0	0.31268907	0.06528606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030717377	0.023049023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220804_BK_C1_DNA_brine_C_contigs_plasmid.fna|NODE_697_length_8480_cov_12.149436	179.69206	0.9964623	0	0	0	0	0	0	12.645678	0.5701651	0.5921236	0.005542453	0	0	0	0	1.6853062	0.118160374	0	0	0	0	0	0	0.09476501	0.0023584906	0.41125587	0.03561321	1.4079435	0.15377359	0.2172485	0.05283019	0.5651948	0.16084905	1.5425031	0.20023584	0	0	0	0	0	0	0.44113237	0.088915095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19888541	0.001768868	0	0	0	0	0.08201072	0.028419811	0.35593626	0.015330189	0.13931006	0.020518867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010320025	0.0043632076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220804_BK_C1_DNA_brine_C_contigs_plasmid.fna|NODE_726_length_8343_cov_10.784628	155.97748	0.9982021	0	0	0	0	1.2321901	0.11674458	14.313937	0.62351674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13629174	0.025889968	0.17665274	0.032841902	0	0	3.0944064	0.40584922	0.11551005	0.0043149944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07834539	0.012705262	0	0	0	0	0	0	0	0	0	0	2.8942485	0.08234448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6451036	0.18063048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220804_BK_C1_DNA_brine_C_contigs_plasmid.fna|NODE_750_length_8247_cov_5.465942	78.17143	1	0	0	0	0	0	0	3.5462596	0.21304716	0	0	0	0	0.8314189	0.018309688	1.6366473	0.15496545	0	0	0	0	0	0	0	0	4.017312	0.104280345	0	0	0	0	0	0	0	0	0.5258459	0.052382685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095497295	0.014186977	0	0	0	0	0	0	0	0	0.25057596	0.018309688	0.14601283	0.014793258	0.527944	0.0897296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220804_BK_C1_DNA_brine_C_contigs_plasmid.fna|NODE_751_length_8244_cov_6.611796	92.41804	0.9957545	0	0	0	0	2.4939744	0.3156235	8.129802	0.24017467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233.8236	0.9995148	0.23379435	0.023047065	0.065142125	0.014434741	0.2873231	0.016254246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13875088	0.025230471	0	0	0	0	0	0	0	0	0	0	51.989834	0.8749393	0	0	0	0	0	0	0.243241	0.016375545	0	0	0	0	0	0	0	0	0	0	0.081045404	0.015162542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.472146	0.964459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220804_BK_C1_DNA_brine_C_contigs_plasmid.fna|NODE_766_length_8187_cov_11.647319	180.86357	1	0	0	0	0	0.2790376	0.04849151	9.377152	0.41590327	1.073301	0.04849151	0	0	0	0	0	0	0	0	0	0	0	0	0.196313	0.018932454	0	0	2.847219	0.29864419	0.0450047	0.01832173	1.138321	0.25796995	0.33635935	0.10834249	0.47084418	0.08598998	0	0	0.2893235	0.015268108	1.1247258	0.17735434	0	0	0	0	0	0	0	0	0	0	9.483466	0.11921339	0.08583145	0.046781484	0	0	2.5548234	0.5575913	0.24853958	0.06974471	0.20600322	0.018443875	0	0	0	0	0.04247288	0.018443875	0	0	0.2885915	0.022963235	0	0	0	0	0	0	0	0	0	0	0.14708292	0.010015879	0	0	0	0	0.28563383	0.09722731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09620426	0.03688775	0	0	0	0	72.02489	0.018443875	41.100513	0.018443875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220804_BK_C1_DNA_brine_C_contigs_plasmid.fna|NODE_808_length_8011_cov_5.590749	79.2799	0.9995007	0	0	0	0	0	0	4.563413	0.1993509	1.2535784	0.07964049	0	0	0	0	3.0723956	0.109099984	0	0	0	0	0	0	0	0	0.8706652	0.021720136	0.07097004	0.018849082	0	0	0	0	0.7734354	0.138185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03174999	0.018849082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02184841	0.018849082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220804_BK_C1_DNA_brine_C_contigs_plasmid.fna|NODE_843_length_7911_cov_10.889384	171.44978	0.9968398	0.27748066	0.08443939	0	0	0.43315902	0.038174693	10.936597	0.4920996	0	0	0	0	0	0	0	0	0	0	0	0	0.13752759	0.0020225004	0	0	0	0	0	0	0	0	0	0	0.17404716	0.05625079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220804_BK_C1_DNA_brine_C_contigs_plasmid.fna|NODE_849_length_7903_cov_39.482798	530.1557	0.9984816	0.04629359	0.0029102871	0	0	1.4453249	0.17246616	16.498598	0.62128305	0.9530321	0.017208654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03369221	0.019106667	1.872901	0.38428444	0	0	0	0	0.29972056	0.017588258	0.072821476	0.036947995	0	0	0.17671934	0.0030368215	0	0	0	0	0.08939493	0.0026572188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1457697	0.07819815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5383079	0.00328989	0	0	0	0	0	0	0	0	0	0	0	0	0.08858794	0.038213335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220804_BK_C1_DNA_brine_C_contigs_plasmid.fna|NODE_861_length_7855_cov_6.536795	94.55853	0.9946531	0	0	0	0	0	0	4.343773	0.27918524	0	0	0	0	0.8729105	0.02889879	2.2237127	0.21935073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46491587	0.012730745	0.35559845	0.033227243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76851416	0.040611077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42529494	0.093952894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5347757	0.14920433	0	0	0	0	169.60054	0.038446847	146.87202	0.038446847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220804_BK_C1_DNA_brine_C_contigs_plasmid.fna|NODE_894_length_7662_cov_15.260155	210.58385	0.9994779	0.19099882	0.034455754	0	0	0.37269652	0.06734534	34.035088	0.5843122	1.4745129	0.104150355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13900785	0.019707648	17.745705	0.6921169	0	0	0	0	0.30914795	0.019316105	0	0	0	0	0	0	0	0	0	0	0	0	8.574308	0.08026625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1666493	0.11237275	0	0	0	0	0	0	0	0	0.032095365	0.019707648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1301653	0.46123728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220804_BK_C1_DNA_brine_C_contigs_plasmid.fna|NODE_918_length_7604_cov_19.370115	280.92773	1	0.14434177	0.033008944	0	0	0.15021573	0.032088373	1.6025559	0.08416623	1.3206755	0.07101525	0	0	25.248281	0.14952657	17.228363	0.2931352	0.07893626	0.014203051	0	0	0	0	0	0	33.709564	0.23448186	0.2990747	0.044844817	1.599022	0.20568122	1.960954	0.19502893	0.63375914	0.15518148	0.12673597	0.038137823	0.070624895	0.016964756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19340873	0.050236717	0	0	0	0	0.04387756	0.01985797	0	0	0.18291713	0.016438717	0.99235255	0.01959495	0.05178631	0.01985797	0	0	0	0	0	0	0	0	0	0	0.0791799	0.001972646	0	0	0	0	0.087866694	0.037480272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1265981	0.02932667	0	0	0	0	11.488451	0.03971594	35.822803	0.03971594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220804_BK_C1_DNA_brine_C_contigs_plasmid.fna|NODE_982_length_7395_cov_10.724523	159.15204	0.99405	0.049473733	0.020419203	0	0	0	0	0.6591391	0.04989858	10.015257	0.39918864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2357978	0.002434077	1.0763454	0.0943881	0.14947401	0.05030426	5.653052	0.48167682	1.489533	0.34523326	2.8018334	0.087897226	0.7625196	0.13806626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6152523	0.035023663	0.19004788	0.07518594	0	0	0.26516655	0.17971602	0.0687895	0.013252198	0.6841981	0.01974307	0.31582347	0.078701824	0	0	2.5391717	0.35185936	0	0	0.4792492	0.053279243	0	0	0	0	0	0	0	0	0.27944556	0.020419203	0	0	0.95675135	0.07072346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0059170933	0.020419203	0	0	0	0	249.5526	0.07924273	195.0101	0.07924273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220804_BK_C1_DNA_brine_C_contigs_plasmid.fna|NODE_1029_length_7235_cov_14.471727	210.6135	0.99958533	0	0	0	0	0	0	7.747731	0.33462337	0.69401634	0.043538354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56019187	0.10200415	0.073605955	0.019212164	0.95154595	0.14485142	0	0	0	0	0	0	1.2727201	0.23745681	0	0	0	0	0	0	0	0	0	0	4.9529195	0.02944022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09612314	0.020317899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220804_BK_C1_DNA_brine_C_contigs_plasmid.fna|NODE_1072_length_7090_cov_26.098223	358.3138	0.99689704	0	0	0	0	0	0	1.5468619	0.1	0.8852624	0.08815233	0	0	0.96709615	0.041607898	13.550062	0.2748942	0.042329427	0.021297602	0	0	0	0	0	0	0.73782426	0.034696758	0.16037828	0.042595204	0.3118083	0.084626235	1.577337	0.2112835	0.922456	0.21918194	1.3592387	0.06332863	0.07574495	0.019181946	0	0	0.2435154	0.0348378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16133459	0.06699577	0	0	1.4272622	0.017912554	0.1882341	0.017489422	0	0	0.19617797	0.051763047	0.85143566	0.03413258	0.055540632	0.021297602	0	0	0	0	0	0	0	0	0	0	0	0	1.8422939	0.063751765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20983565	0.109873064	0	0	0	0	0	0	0	0	0	0	0	0	0.11148282	0.021297602	0	0	0	0	0	0	0	0	0	0
WATL22_220804_BK_C1_DNA_brine_C_contigs_plasmid.fna|NODE_1078_length_7072_cov_8.001283	120.08019	1	0	0	0	0	0	0	7.064751	0.3276301	0	0	0	0	0	0	0.22453804	0.0260181	0	0	0	0	0	0	0	0	1.4794046	0.06561086	0.1607865	0.031108597	0.36470222	0.09346719	0.15060495	0.051187783	0.38939112	0.10378959	0	0	0.07593774	0.002545249	0	0	0.52895963	0.14762443	0	0	0	0	0	0	0	0	0	0	0	0	0.04968199	0.019654978	0	0	0	0	0	0	0	0	0.09435661	0.002969457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04723829	0.002545249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220804_BK_C1_DNA_brine_C_contigs_plasmid.fna|NODE_1115_length_6989_cov_5.983703	87.45027	0.9911289	0	0	0	0	0	0	0.87178665	0.071541	0.35922223	0.02160538	0.13036667	0.0022893117	0	0	0	0	0	0	0	0	0.4670113	0.042066105	0	0	0	0	0.16269596	0.01788525	0	0	1.2191479	0.15295464	0.19700773	0.04693089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075408004	0.02160538	0	0	0.67804515	0.20374875	0.07278557	0.031048791	0	0	0	0	0	0	0.9453117	0.12634139	0	0	0	0	0.050379526	0.02160538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04779928	0.02160538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220804_BK_C1_DNA_brine_C_contigs_plasmid.fna|NODE_1133_length_6954_cov_8.987389	134.50157	1	0	0	0.0613834	0.014236411	0.16425659	0.042134024	1.7523488	0.13848145	0	0	0.26204562	0.011072764	0	0	0.22834814	0.020563705	0	0	0	0	0	0	0.23112085	0.043428242	0.50150263	0.020132298	0	0	0.7417815	0.13675582	0	0	0.34649873	0.06988783	0	0	0	0	0	0	1.4069078	0.27264884	0	0	0	0	0	0	0	0	0	0	0.85884315	0.021714121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43404362	0.014524015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
