Contig	220804_BK_C1_DNA_brine_C.sorted RPKM	220805_BK_F1_DNA_brine.sorted RPKM	220805_BK_F3_DNA_brine_C.sorted RPKM	220805_MW_S1_DNA_Brine.sorted RPKM	220805_MW_S2_DNA_Brine_B.sorted RPKM	220805_MW_S3_DNA_Brine.sorted RPKM	220805_MW_S4_DNA_Brine.sorted RPKM	220806_BK_F5_DNA_brine_A.sorted RPKM	220806_BK_F6D_DNA_brine.sorted RPKM	220806_BK_F6E_DNA_brine.sorted RPKM	220806_MW_S5_DNA_Brine_A.sorted RPKM	220806_MW_S6_DNA_Brine.sorted RPKM	220807_BK_F8_DNA_brine_C.sorted RPKM	220807_MW_S7_DNA_Brine_B.sorted RPKM	220807_MW_S8_DNA_Brine_A.sorted RPKM	220808_BK_F10_DNA_brine_B.sorted RPKM	220808_BK_F11_DNA_brine_A.sorted RPKM	220808_BK_F12_DNA_brine_C.sorted RPKM	220808_BK_F13_DNA_brine_C.sorted RPKM	220808_BK_F14_DNA_brine_C.sorted RPKM	220808_BK_F15_DNA_brine_B.sorted RPKM	220808_BK_F9_DNA_brine_A.sorted RPKM	220809_MW_F8_DNA_BrineA_A.sorted RPKM	220809_MW_F8_DNA_BrineB_A.sorted RPKM	220809_MW_S9_DNA_BrineA_A.sorted RPKM	220809_MW_S9_DNA_BrineB_A.sorted RPKM	220809_MW_S9_DNA_BrineC_A.sorted RPKM	220811_JW_F17_DNA_Brine_A.sorted RPKM	220811_JW_F18_DNA_Brine_B.sorted RPKM	220811_JW_F19_DNA_Brine_A.sorted RPKM	220811_JW_F20_DNA_Brine_A.sorted RPKM	220811_JW_F21_DNA_Brine.sorted RPKM	220811_MW_F13_DNA_Brine_B.sorted RPKM	220811_MW_F14_DNA_Brine_C.sorted RPKM	220812_MW_F10_DNA_Brine_B.sorted RPKM	220812_MW_F11_DNA_Brine_A.sorted RPKM	220812_MW_F12_DNA_Brine_B.sorted RPKM	220812_MW_F9_DNA_Brine.sorted RPKM	220813_JW_F23_DNA_Brine_A.sorted RPKM	220813_JW_F25_DNA_Brine_A.sorted RPKM	220813_LF_F9_DNA_Brine.sorted RPKM	220814_MW_F9_DNA_Brine_C.sorted RPKM	220815_LF_B1_DNA_brine_A.sorted RPKM	220815_LF_B2_DNA_brine_B.sorted RPKM	220815_LF_B3_DNA_brine_A.sorted RPKM	220816_LF_B4_DNA_brine_C.sorted RPKM	220816_LF_B5_DNA_brine_C.sorted RPKM	220816_LF_B6_DNA_brine_A.sorted RPKM	220816_LF_B7_DNA_brine_B.sorted RPKM	220817_LF_B8_DNA_brine_C.sorted RPKM	240111_N1_DNA_S12_L002.sorted RPKM	240111_N1_DNA_S1_L001.sorted RPKM	240111_N3B_DNA_S4_L001.sorted RPKM	240111_N3_DNA_S14_L002.sorted RPKM	240111_N3_DNA_S3_L001.sorted RPKM	240113_N4_DNA_S6_L001.sorted RPKM	240113_N5_DNA_S7_L001.sorted RPKM	240114_N7B_DNA_S20_L002.sorted RPKM	240114_N7B_DNA_S9_L001.sorted RPKM	240114_N9_DNA_S11_L001.sorted RPKM	240114_N9_DNA_S22_L002.sorted RPKM	240115_N10_DNA_S12_L001.sorted RPKM	240115_N10_DNA_S23_L002.sorted RPKM	240116_N11_DNA_S13_L001.sorted RPKM	240116_N12_DNA_S14_L001.sorted RPKM	240116_N13_DNA_S15_L001.sorted RPKM	240117_N15_DNA_S17_L001.sorted RPKM	240117_N15_DNA_S28_L002.sorted RPKM	240120_N3C_DNA_S5_L001.sorted RPKM
WATLvirus_00060744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.64813	0	0	0	0	0	0	0	0	0	0	0	0	0	52.665974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00060873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164.99892	0	0	0	0	0	0	0	0	0	0	0	0	0	100.918625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228.47859	0	0	0	0	0
WATLvirus_00060894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.669376	0	0	0	0	0	0	0	0	0	0	0	0	0	85.45184	0	0	0	0	0	0	0	0	0	0	0	0	9.794536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00061028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230.34055	0	0	0	0	0	0	0	0	0	0	0	0	0	173.94746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253.28271	0	0	0	0	0
WATLvirus_00067740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	497.5954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00067745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1069.0269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00067746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	656.11945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00067778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003.64294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182.40906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00067791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477.39798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00067793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	894.53503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.228191	0	0	0
WATLvirus_00067811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1307.664	0	253.40376	98.79163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417.0321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00067826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356.23184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00067830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433.86398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00067847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	557.6592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00067883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1871.0612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.9057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00067901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.78784	0	90.17938	55.414005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00114210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455.6769	279.2471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00114384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109.38264	77.0053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00114422	0	0	0	0	0	0	0	0	0	0	0	0	208.18266	0	0	0	0	0	0	0	0	0	248.3391	186.89824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00114462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170.48602	97.65527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00154314	0	0	0	0	0	0	0	0	0	0	0	0	188.66704	0	0	0	0	0	0	0	0	0	95.396286	157.07784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00154337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268.92206	248.3877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00154338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	548.4627	452.17554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00176247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5275.6367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00178291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14100.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00178344	0	0	0	0	0	0	310.44522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	552.0626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00182675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244.86914	235.9165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00182699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.22602	151.32817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00182701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125.86162	140.89848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00182767	0	0	0	0	0	0	0	0	0	309.4878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164.53761	181.6005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00182818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.70739	65.2867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.381493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00182850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222.72688	205.66788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00182869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.89262	0	0	0	0	0	0	0	0	594.25555	658.5314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	641.4259	0	0	0	0	0
WATLvirus_00182892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.802246	73.00558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00188507	0	0	0	0	0	376.20236	1531.382	0	0	4931.676	0	0	0	0	1303.2941	0	1492.7013	0	0	0	0	0	33.521843	0	0	0	0	0	2615.4531	2719.7524	4278.427	555.12823	0	0	0	2240.6414	0	0	0	0	0	0	0	30.761385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00188561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278.9296	253.58168	0	0	0	0	0	0	0	0	0	0	0	0	0	46.155334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00188625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322.96613	319.52277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00188660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.794567	79.46509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.971158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00188744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142.55638	136.97745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00188820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103.36602	0	0	0	0	0	0	0	0	0	0	0	552.6007	560.9188	0	0	0	0	0	163.89642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00194475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112.525826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00194533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.59351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00194595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00194649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222.01085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00194719	0	0	0	0	0	0	318.65656	0	0	1769.7118	0	0	0	0	0	0	131.39081	0	0	0	0	0	0	0	0	0	0	0	577.63116	528.7704	919.78973	0	0	0	0	266.04846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00194789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128.39767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00194876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150.38805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00194937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.49158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00209025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2004.0645	0	0	0	0	0	2707.9597	0	0	0	0	0	0	0	0	0	3416.462	0	0	0	0	0	722.0115	0	0	4407.5703	2923.2712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	838.53455	860.98126	0	0	0	0	0	0	0	0	0	0
WATLvirus_00209026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	853.65466	0	0	0	0	0	0	0	0	0	1624.8278	0	0	0	0	0	173.69261	0	0	0	979.9247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349.00623	322.69833	0	0	0	0	0	0	0	0	0	0
WATLvirus_00209031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1893.3156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00210025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282.04498	0	0	0	0	0	0	0	0	0	0	0	0	0	1081.8202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00212403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230.12372	0	0	0	0	0	0	0	0	0	0	0	0	0	151.33693	0	0	0	0	0	0	0	0	0	0	0	380.36374	727.6059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331.0945	0	0	0	0	0
WATLvirus_00212491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414.22827	0	0	0	0	0	0	0	0	0	0	0	0	0	194.9906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	560.76697	0	0	0	0	0
WATLvirus_00212510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309.81467	0	0	0	0	0	0	0	0	0	0	0	0	0	145.59103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.329758	0	0	0	0	0
WATLvirus_00212569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254.14047	0	0	0	0	0	0	0	0	0	0	0	0	0	143.24463	0	0	0	0	0	0	0	0	0	0	0	0	210.2352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00216572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338.9214	0	0	0	0	0	0	0	0	0	0	0	141.5315	0	0	0	0	0	0	156.93015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00223670	0	0	0	881.9464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1351.9802	0	0	0	0	0	0	0	0	0	0	0	0	0	607.6308	0	0	0	0	892.02344	0	0	0	0	1325.3097	0	242.0103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00226362	0	0	1490.8245	325.7412	0	0	0	0	0	0	0	0	0	0	0	2734.4924	0	0	0	0	0	2193.6968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	577.81836	0	0	2642.3635	2922.8428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	696.2111	791.28754	0	0	0	0	0	0	0	0	0	0
WATLvirus_00226363	0	2316.7712	0	0	0	0	0	0	0	0	0	0	0	0	0	5203.717	0	0	0	0	0	4530.0454	0	0	0	1463.4783	0	0	0	0	0	7483.633	0	0	0	0	0	1135.9941	0	0	5790.708	5924.3633	0	0	0	0	0	0	0	0	0	0	0	0	0	14110.651	0	2657.3093	2620.2036	0	0	0	0	0	0	0	0	0	0
WATLvirus_00226367	0	1108.4006	1723.8346	445.67093	0	0	0	0	0	0	0	0	0	0	0	3248.3093	0	0	0	0	0	4330.4424	0	0	0	0	0	0	0	0	0	1247.6132	0	0	0	0	0	915.24414	0	0	8151.09	4348.9746	0	0	0	0	0	0	0	0	0	0	0	0	0	4911.62	0	534.9745	417.69717	0	0	0	0	0	0	0	0	0	0
WATLvirus_00226646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	971.2955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00226677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	623.3832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00229140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.22027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00229188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248.34007	0	0	174.09291	0	0	0	0	0	0	0	0	0	0	24.344315	0	0	452.30136	0	129.93779	0	0	0	0	0	0	0	113.641754	0	316.03763	174.95293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.123412	0	0	0	0	0
WATLvirus_00229195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101.17608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00229224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306.82513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00229236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.10861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00229255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.029705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00229274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.06567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00229324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451.19342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00229328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.822044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00229333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	497.0395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00229440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.11759	0	0	0	0	0	23.895756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00229469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.851326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00229478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.32744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATLvirus_00229594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.92104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
