Contig	240111_N1_DNA_S12_L002_sorted RPKM	240111_N1_DNA_S1_L001_sorted RPKM	240111_N2_VIROME_S26_L001_sorted RPKM	240111_N2_VIROME_S37_L002_sorted RPKM	240111_N3A_sed_DNA_S24_L001_sorted RPKM	240111_N3A_sed_DNA_S35_L002_sorted RPKM	240111_N3B_DNA_S4_L001_sorted RPKM	240111_N3B_VIROME_S28_L001_sorted RPKM	240111_N3_DNA_S14_L002_sorted RPKM	240111_N3_DNA_S3_L001_sorted RPKM	240113_N4_DNA_S6_L001_sorted RPKM	240113_N4_VIROME_S29_L001_sorted RPKM	240113_N5_DNA_S7_L001_sorted RPKM	240113_N5_VIROME_S30_L001_sorted RPKM	240114_N7A_VIROME_S31_L001_sorted RPKM	240114_N7A_VIROME_S43_L002_sorted RPKM	240114_N7B_DNA_S20_L002_sorted RPKM	240114_N7B_DNA_S9_L001_sorted RPKM	240114_N7B_VIROME_S32_L001_sorted RPKM	240114_N9_DNA_S11_L001_sorted RPKM	240114_N9_DNA_S22_L002_sorted RPKM	240114_N9_mat_DNA_S21_L001_sorted RPKM	240114_N9_VIROME_S34_L001_sorted RPKM	240115_N10_DNA_S12_L001_sorted RPKM	240115_N10_DNA_S23_L002_sorted RPKM	240115_N10_VIROME_S35_L001_sorted RPKM	240115_N11_mat_DNA_S22_L001_sorted RPKM	240115_N9_mat_DNA_S23_L001_sorted RPKM	240116_N11_DNA_S13_L001_sorted RPKM	240116_N11_VIROME_S36_L001_sorted RPKM	240116_N12_DNA_S14_L001_sorted RPKM	240116_N12_VIROME_S37_L001_sorted RPKM	240116_N13_DNA_S15_L001_sorted RPKM	240116_N13_VIROME_S38_L001_sorted RPKM	240117_GW01_DNA_S18_L001_sorted RPKM	240117_GW01_VIROME_S41_L001_sorted RPKM	240117_N14_VIROME_S39_L001_sorted RPKM	240117_N14_VIROME_S51_L002_sorted RPKM	240117_N15_DNA_S17_L001_sorted RPKM	240117_N15_DNA_S28_L002_sorted RPKM	240117_N15_VIROME_S52_L002_sorted RPKM	240119_GW02_VIROME_S42_L001_sorted RPKM	240119_GW02_VIROME_S54_L002_sorted RPKM	240119_GW03_DNA_S20_L001_sorted RPKM	240120_N3C_DNA_S5_L001_sorted RPKM	240120_N3C_VIROME_1_S38_L002_sorted RPKM	240120_N3C_VIROME_S27_L001_sorted RPKM
genomad_k141_792314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.855762	45.315376	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3112297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.641947	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1804327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.11566	14.465595	25.51606	19.745949	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_912249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.817524	128.23026	0	64.45724	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3350640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5190.643	5240.4663	0	0	0	0	0	0	0
genomad_k141_3707538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170.05823	119.36728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1625785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.585836	100.31465	18.62278	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_912289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1247.813	2048.546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2637006	0	0	0	0	0	0	0	487.86633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4703.06	1774.3989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_197713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.574103	9.1410475	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_734382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.869286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2280319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.697794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_139200	0	0	0	0	0	0	0	242.33377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.35436	296.82657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_20797	0	0	0	0	0	0	0	0	0	0	15763.157	0	0	0	0	0	665.1455	523.2991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1447296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.1292	103.620804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2873800	0	0	0	0	0	0	0	0	0	0	0	0	57.175503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_555036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.586161	7.93296	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2100801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3926706	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3409337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.268513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2458029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.49447	26.73071	192.61774	0	74.47861	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_20859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.176798	37.1948	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1922441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.300802	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2814405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.49414	11.745539	41.26153	88.00693	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_197886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.975997	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3767683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.91756	0	9.060594	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1329087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291.18817	1195.1534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3528157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.57836	5.087105	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_853898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.96644	146.10739	0	33.911316	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3588586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.32449	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2340430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.902277	5.892136	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3707907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.218763	14.918141	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1685545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.416151	6.358274	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2160825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.487893	13.279757	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3528250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.925014	39.61607	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2042451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.64347	38.601566	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2160860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	978.0721	540.3035	0	299.14664	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3767891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.31023	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2637515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.030097	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_496943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.101176	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2637533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.01498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3409704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.5458	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1804812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.101273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3528357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.21259	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3172331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8736787	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_139744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.173767	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3528375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574.88086	116.38688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3409769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.523394	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1031529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.658924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3588803	0	0	0	0	0	0	0	0	6810.541	6822.419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4469.091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3231423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.922424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_913007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29955.486	29123.66	0	0	0	0	0	0	0	0	0
genomad_k141_1091704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.06013	62.20616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_555436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111.1643	123.37057	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3291321	0	0	0	0	0	0	0	0	0	0	0	0	66.773865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3470139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.85222	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2637614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.338868	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1329531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.24234	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3588897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.437489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_615523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.702134	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1268343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181.23552	136.2198	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_378366	0	0	0	0	0	0	0	246.3325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258.2284	184.48555	0	6.6446967	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1268358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.032513	370.92126	281.90878	0	90.293144	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2042825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	592.3891	111.96263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3708303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152.14192	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1922880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.913216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2637840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.71892	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_21241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.629732	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1922897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.591877	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2578158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.553043	30.747126	44.374443	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2161162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.900463	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_81287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101.616066	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3648542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.319096	23.069532	129.96844	103.89954	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3113329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.00849	0	14.236276	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_198518	0	0	0	0	0	0	0	0	0	0	0	0	41.656906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2874616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.029144	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3768292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.532378	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1091948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.54625	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1508129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.058165	24.472748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3172710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.082058	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3054154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.170815	82.971756	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2458783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.146393	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1508139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.627269	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2874660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.722939	58.307552	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2815246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.852629	0	3.3368852	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_81392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.008589	5.5825224	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2578234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.914849	5.2230577	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3470524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.924894	34.57775	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_198611	0	0	0	0	0	0	0	304.2134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.96181	278.65805	0	52.617107	0	50.76087	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2696438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.243933	14.2286625	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_438874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.457996	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1448217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.313952	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2043024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.130726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_615880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.435315	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2221060	0	0	0	0	0	0	0	185.29008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.230392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2874734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.431009	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_555796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.69398	31.99886	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3648715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.18117	130.69675	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1864195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.930607	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_318477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.062584	251.875	86.76921	643.39905	0	182.47748	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1567395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.51876	89.23971	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_972990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.0146	13.20976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1092157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.121616	88.65011	0	44.60008	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1864243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.26706	39.243114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2578390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89.27737	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1567453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.138742	92.452866	0	11.903799	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3528898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.115173	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_735563	0	0	0	0	0	0	0	1034.7191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1033.5016	1215.4548	0	13.340462	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1092198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.51587	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_793543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223.11981	17.149822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_616067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.343582	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2161483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.670986	28.350035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2459028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.566853	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2161497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.51416	35.875435	35.948788	31.484632	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1151720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.53823	69.9638	0	37.291363	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2815473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.668484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_378830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.283337	17.695436	0	0	0	0	0	0	0	0	0	0	0	0	0
